"CHEBI"	"prefLabel"	"altLabel"
"CHEBI:63462"	"glutinol"	"(3S,6aS,6bR,8aR,12aR,12bS,14aR,14bS)-4,4,6b,8a,11,11,12b,14a-octamethyl-1,2,3,4,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14,14a,14b-icosahydropicen-3-ol"
"CHEBI:64499"	"shamixanthone"	"(1R,2S)-1,11-dihydroxy-5-methyl-8-(3-methylbut-2-en-1-yl)-2-(prop-1-en-2-yl)-2,3-dihydropyrano[3,2-a]xanthen-12(1H)-one"
"CHEBI:65672"	"cratoxyarborenone B"	"1,3,5,7-tetrahydroxy-2,8-bis(3-methylbut-2-en-1-yl)-9H-xanthen-9-one"
"CHEBI:65851"	"5alpha,8alpha-epidioxycholest-6-en-3beta-ol"	"(3S,5S,8S,9R,10R,13R,14R,17R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-1,3,4,9,10,11,12,13,14,15,16,17-dodecahydro-2H-5,8-epidioxycyclopenta[a]phenanthren-3-ol"
"CHEBI:65954"	"gedunin"	"(4aR,6R,6aS,6bR,7aS,10R,10aS,12aR,12bR)-10-(3-furyl)-4,4,6a,10a,12b-pentamethyl-3,8-dioxo-3,4,4a,5,6,6a,7a,8,10,10a,11,12,12a,12b-tetradecahydrooxireno[c]phenanthro[1,2-d]pyran-6-yl acetate"
"CHEBI:66125"	"jineol"	"quinoline-3,8-diol"
"CHEBI:66203"	"ternstroside A"	"2-(3,4-dihydroxyphenyl)ethyl 2-O-[(3,4-dihydroxyphenyl)acetyl]-beta-D-glucopyranoside"
"CHEBI:66803"	"obolactone"	"(6R)-6-({(2R)-4-oxo-6-[(E)-2-phenylethenyl]-3,4-dihydro-2H-pyran-2-yl}methyl)-5,6-dihydro-2H-pyran-2-one"
"CHEBI:67591"	"zizyberanalic acid"	"(1R,3aS,5aR,5bR,7aR,9R,10S,10aR,10bR,12aR,12bR)-10-formyl-9-hydroxy-5a,5b,8,8,10a-pentamethyl-1-(prop-1-en-2-yl)octadecahydrodicyclopenta[a,i]phenanthrene-3a(1H)-carboxylic acid"
"CHEBI:72843"	"9-oxo-10E,12E-ODE"	"(10E,12E)-9-oxooctadeca-10,12-dienoic acid"
"CHEBI:72849"	"agigenin"	"(2alpha,3beta,5alpha,6beta,25R)-spirostan-2,3,6-triol"
"CHEBI:81297"	"Heptabarbital"	"heptabarbital"
"CHEBI:83275"	"hypothemycin"	"(1aR,8S,10Z,13S,14S,15aR)-5,13,14-trihydroxy-3-methoxy-8-methyl-8,9,13,14,15,15a-hexahydro-6H-oxireno[k][2]benzoxacyclotetradecine-6,12(1aH)-dione"
"CHEBI:83953"	"omega-hydroxygeranylgeraniol"	"(2E,6E,10E,14E)-2,6,10,14-tetramethylhexadeca-2,6,10,14-tetraene-1,16-diol"
"CHEBI:9009"	"Salidroside"	"Salidroside"
"CHEBI:90687"	"BIIB021"	"6-chloro-9-[(4-methoxy-3,5-dimethylpyridin-2-yl)methyl]-9H-purin-2-amine"
"CHEBI:15417"	"ent-kaur-16-en-19-oic acid"	"ent-kaur-16-en-19-oic acid"
"CHEBI:3063"	"Berbamine"	"Berbamine"
"CHEBI:3329"	"Calotropin"	"Calotropin"
"CHEBI:34970"	"saxitoxin"	"[(3aS,4R,10aS)-10,10-dihydroxy-2,6-diiminooctahydro-1H,8H-pyrrolo[1,2-c]purin-4-yl]methyl carbamate"
"CHEBI:4055"	"cytisine"	"(1R,5S)-1,2,3,4,5,6-hexahydro-8H-1,5-methanopyrido[1,2-a][1,5]diazocin-8-one"
"CHEBI:46477"	"methyl vanillate"	"methyl 4-hydroxy-3-methoxybenzoate"
"CHEBI:5528"	"Gracillin"	"Gracillin"
"CHEBI:65708"	"cyclomontanin D"	"cyclo(L-alanyl-L-asparaginyl-L-prolylglycyl-L-leucyl-L-prolyl-L-tyrosyl)"
"CHEBI:65712"	"cystodytin F"	"N-[2-methoxy-2-(4-oxo-4H-pyrido[2,3,4-kl]acridin-6-yl)ethyl]-3-methylbut-2-enamide"
"CHEBI:65713"	"cystodytin G"	"(2E)-N-[2-methoxy-2-(4-oxo-4H-pyrido[2,3,4-kl]acridin-6-yl)ethyl]-2-methylbut-2-enamide"
"CHEBI:65804"	"dorsilurin G"	"3,5,7-trihydroxy-2-{3-hydroxy-4-[(2S)-2-hydroxy-3-methylbut-3-en-1-yl]phenyl}-6,8-bis(3-methylbut-2-en-1-yl)-4H-chromen-4-one"
"CHEBI:65805"	"dorsilurin H"	"5,9-dihydroxy-8-{3-hydroxy-4-[(2S)-2-hydroxy-3-methylbut-3-en-1-yl]phenyl}-2,2-dimethyl-6-(3-methylbut-2-en-1-yl)-3,4-dihydro-2H,10H-pyrano[2,3-f]chromen-10-one"
"CHEBI:65854"	"epigallocatechin-(4beta->8,2beta->O-7)-epicatechin"	"(2R,3R,8S,14R,15R)-2-(3,4-dihydroxyphenyl)-8-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H,14H-8,14-methanochromeno[7,8-d][1,3]benzodioxocine-3,5,11,13,15-pentol"
"CHEBI:66194"	"tasumatrol E"	"(2S,3aS,4S,4aR,5S,6S,8S,8aS,9R,10R)-6,8-bis(acetyloxy)-5-[(acetyloxy)methyl]-2,4,5,10-tetrahydroxy-3a-(2-hydroxypropan-2-yl)-1,8a-dimethyl-2,3,3a,4,4a,5,6,7,8,8a,9,10-dodecahydrobenzo[f]azulen-9-yl benzoate"
"CHEBI:66454"	"scutianthraquinone B"	"dimethyl 1,2',5',6-tetrahydroxy-4',8-dimethyl-9'-[(2-methylpropanoyl)oxy]-9,10,10'-trioxo-9,9',10,10'-tetrahydro-2,9'-bianthracene-3',7-dicarboxylate"
"CHEBI:69042"	"7-demethylsuberosin"	"7-hydroxy-6-(3-methylbut-2-en-1-yl)-2H-chromen-2-one"
"CHEBI:69611"	"lysikokianoside 1"	"(3beta,16alpha)-16-hydroxy-13,28-epoxyoleanan-3-yl beta-D-glucopyranosyl-(1->2)-[beta-D-xylopyranosyl-(1->2)-beta-D-glucopyranosyl-(1->4)]-alpha-L-arabinopyranoside"
"CHEBI:7505"	"Neoisostegane"	"Neoisostegane"
"CHEBI:76132"	"(+)-catechin-3-O-gallate"	"(2R,3S)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3,4-dihydro-2H-chromen-3-yl 3,4,5-trihydroxybenzoate"
"CHEBI:7642"	"norwogonin"	"5,7,8-trihydroxy-2-phenyl-4H-chromen-4-one"
"CHEBI:7642"	"norwogonin"	"Norwogonin"
"CHEBI:90542"	"4-methyl-N-[3-(morpholin-4-yl)phenyl]-3-[3-(piperidin-4-yl)-1,2-benzoxazol-6-yl]benzamide"	"4-methyl-N-[3-(morpholin-4-yl)phenyl]-3-[3-(piperidin-4-yl)-1,2-benzoxazol-6-yl]benzamide"
"CHEBI:9635"	"toremifene"	"2-{4-[(1Z)-4-chloro-1,2-diphenylbut-1-en-1-yl]phenoxy}-N,N-dimethylethanamine"
"CHEBI:2500"	"Aescin"	"Aescin"
"CHEBI:29012"	"cyasterone"	"Cyasterone"
"CHEBI:29012"	"cyasterone"	"(22R,24S,25S,28R)-2beta,3beta,14,20,22-pentahydroxy-26,28-epoxy-5beta-stigmast-7-ene-6,26-dione"
"CHEBI:3595"	"Chimaphylin"	"Chimaphylin"
"CHEBI:4544"	"Digiferrugineol"	"Digiferrugineol"
"CHEBI:65718"	"cytonic acid B"	"4-({4-[(2,4-dihydroxy-6-propylbenzoyl)oxy]-2-hydroxy-6-propylbenzoyl}oxy)-2-hydroxy-6-pentylbenzoic acid"
"CHEBI:65742"	"5-O-demethylpaxanthonin"	"2-[(1S,4S)-2,2-dimethyl-4-(prop-1-en-2-yl)cyclopentyl]-1,3,5,6-tetrahydroxy-9H-xanthen-9-one"
"CHEBI:65766"	"dicerandrol C"	"(5R,5'R,6R,6'R,10aR,10a'R)-10a,10a'-bis[(acetyloxy)methyl]-1,1',8,8'-tetrahydroxy-6,6'-dimethyl-9,9'-dioxo-5,5',7,7',9,9',10a,10a'-octahydro-6H,6'H-2,2'-bixanthene-5,5'-diyl diacetate"
"CHEBI:65769"	"dieckol"	"4-(4-{[6-(3,5-dihydroxyphenoxy)-4,7,9-trihydroxyoxanthren-2-yl]oxy}-3,5-dihydroxyphenoxy)oxanthrene-1,3,6,8-tetrol"
"CHEBI:65772"	"4',5'-dihydro-11,5'-dihydroxy-4'-methoxytephrosin"	"(7aR,13aR)-2,6,7a-dihydroxy-1,9,10-trimethoxy-3,3-dimethyl-2,3,13,13a-tetrahydro-1H-chromeno[3,4-b]pyrano[2,3-h]chromen-7(7aH)-one"
"CHEBI:66750"	"phomoxanthone B"	"(5R*,5'R*,6R*,6'R*,10aR*,10a'R*)-10a,10a'-bis[(acetyloxy)methyl]-1,1',8,8'-tetrahydroxy-6,6'-dimethyl-9,9'-dioxo-5,5',7,7',9,9',10a,10a'-octahydro-6H,6'H-2,4'-bixanthene-5,5'-diyl diacetate"
"CHEBI:67818"	"caryophyllene oxide"	"Caryophyllene oxide"
"CHEBI:68322"	"(E,Z)-bastadin 19"	"(12E,25Z)-5,16,21,32,36-pentabromo-4,17-dihydroxy-12,25-bis(hydroxyimino)-2,19-dioxa-10,27-diazapentacyclo[28.2.2.2(20,23).1(3,7).1(14,18)]octatriaconta-1(32),3(38),4,6,14(37),15,17,20,22,30,33,35-dodecaene-11,26-dione"
"CHEBI:68707"	"globosumone C"	"(3S,4S)-3,4-dihydroxy-2-oxopentyl 2,4-dihydroxy-6-methylbenzoate"
"CHEBI:68787"	"rubrorotiorin"	"(6aS)-9-acetyl-5-chloro-3-[(1E,3E,5S)-3,5-dimethylhepta-1,3-dien-1-yl]-6a-methyl-6H-furo[2,3-h]isochromene-6,8(6aH)-dione"
"CHEBI:69335"	"aromaticin"	"(3aR,4aS,7aR,8R,9aS)-4a,8-dimethyl-3-methylidene-3,3a,4,4a,7a,8,9,9a-octahydroazuleno[6,5-b]furan-2,5-dione"
"CHEBI:72792"	"lamellarin alpha 20-hydrogen sulfate"	"14-(3-hydroxy-4-methoxyphenyl)-2,11,12-trimethoxy-6-oxo-6H-chromeno[4',3':4,5]pyrrolo[2,1-a]isoquinolin-3-yl hydrogen sulfate"
"CHEBI:73480"	"1-O-(alpha-D-galactopyranosyl)-N-hexacosanoyl-D-xylo-phytosphingosine"	"N-[(2S,3R,4R)-1-(alpha-D-galactopyranosyloxy)-3,4-dihydroxyoctadecan-2-yl]hexacosanamide"
"CHEBI:17390"	"allocryptopine"	"Allocryptopine"
"CHEBI:17390"	"allocryptopine"	"allocryptopine"
"CHEBI:17390"	"allocryptopine"	"3,4-dimethoxy-6-methyl-5,7,8,15-tetrahydrobenzo[c][1,3]benzodioxolo[5,6-g]azecin-14(6H)-one"
"CHEBI:2369"	"abyssinone VI"	"Abyssinone VI"
"CHEBI:2369"	"abyssinone VI"	"(2E)-1-(2,4-dihydroxyphenyl)-3-[4-hydroxy-3,5-bis(3-methylbut-2-en-1-yl)phenyl]prop-2-en-1-one"
"CHEBI:37573"	"(2R)-DIMBOA glucoside"	"(2R)-4-hydroxy-7-methoxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl beta-D-glucopyranoside"
"CHEBI:53239"	"dibenzothiazol-2-yl disulfide"	"2,2'-dithiobis(1,3-benzothiazole)"
"CHEBI:5990"	"Isobutylphendienamide"	"Isobutylphendienamide"
"CHEBI:617099"	"carbimazole"	"ethyl 3-methyl-2-thioxo-2,3-dihydro-1H-imidazole-1-carboxylate"
"CHEBI:62460"	"helvolic acid"	"(2Z)-2-[(4alpha,5alpha,6beta,8alpha,9beta,13alpha,14beta,16beta,17Z)-6,16-diacetoxy-4,8,10,14-tetramethyl-3,7-dioxogon-1-en-17-ylidene]-6-methylhept-5-enoic acid"
"CHEBI:6389"	"Laudanosine"	"Laudanosine"
"CHEBI:64983"	"alternariol"	"3,7,9-trihydroxy-1-methyl-6H-benzo[c]chromen-6-one"
"CHEBI:65683"	"(2S)-6-(gamma,gamma-dimethylallyl)-3',4'-dimethoxy-6'',6''-dimethylpyran[2'',3'':7,8]flavanone"	"(2S)-2-(3,4-dimethoxyphenyl)-8,8-dimethyl-6-(3-methylbut-2-en-1-yl)-2,3-dihydro-4H,8H-pyrano[2,3-f]chromen-4-one"
"CHEBI:66313"	"rostratin D"	"(3R,4R,4aR,6aR,7aS,10R,11R,11aR,13aR,14aR)-4,11-dihydroxy-3,10-disulfanyldecahydro-1H,7H-6a,13a-epidithiopyrazino[1,2-a:4,5-a']diindole-1,6,8,13(7aH)-tetrone"
"CHEBI:6656"	"Mallotochromene"	"Mallotochromene"
"CHEBI:66582"	"litseaefoloside C"	"4-({6-O-[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]-beta-D-glucopyranosyl}oxy)-3-hydroxybenzyl 4-hydroxy-3-methoxybenzoate"
"CHEBI:66817"	"ochrocarpin G"	"(1R)-1-{5-hydroxy-8-(2-hydroxypropan-2-yl)-6-[(2S)-2-methylbutanoyl]-2-oxo-8,9-dihydro-2H-furo[2,3-h]chromen-4-yl}propyl acetate"
"CHEBI:68859"	"arugosin B"	"1,6,10-trihydroxy-8-methyl-4-(3-methylbut-2-en-1-yl)-7-[(3-methylbut-2-en-1-yl)oxy]dibenzo[b,e]oxepin-11(6H)-one"
"CHEBI:69224"	"3alpha-hydroxyolean-11-en-28,13beta-olide"	"(3alpha)-3-hydroxy-13,28-epoxyolean-11-en-28-one"
"CHEBI:69340"	"ergolide"	"(3aR,4S,4aR,7aS,8R,9aS)-4a,8-dimethyl-3-methylidene-2,5-dioxododecahydroazuleno[6,5-b]furan-4-yl acetate"
"CHEBI:69885"	"ajugapantin A"	"(1R,4R,4aR,5S,6R,8S,8aR)-8a-[(acetyloxy)methyl]-5-[(2S)-2-(acetyloxy)-2-(5-oxo-2,5-dihydrofuran-3-yl)ethyl]-5,6-dimethyloctahydro-2H-spiro[naphthalene-1,2'-oxirane]-4,8-diyl diacetate"
"CHEBI:77149"	"notoginsenoside R1"	"(3beta,6alpha,12beta)-20-(beta-D-glucopyranosyloxy)-3,12-dihydroxydammar-24-en-6-yl 2-O-beta-D-xylopyranosyl-beta-D-glucopyranoside"
"CHEBI:7948"	"Pedunculagin"	"Pedunculagin"
"CHEBI:9046"	"Scandoside methyl ester"	"Scandoside methyl ester"
"CHEBI:90544"	"N-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide"	"N-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide"
"CHEBI:9509"	"thalicarpine"	"Thalicarpine"
"CHEBI:9509"	"thalicarpine"	"(6aS)-9-(2-{[(1S)-6,7-dimethoxy-2-methyl-1,2,3,4-tetrahydroisoquinolin-1-yl]methyl}-4,5-dimethoxyphenoxy)-1,2,10-trimethoxyaporphine"
"CHEBI:9509"	"thalicarpine"	"(6aS)-9-(2-{[(1S)-6,7-dimethoxy-2-methyl-1,2,3,4-tetrahydroisoquinolin-1-yl]methyl}-4,5-dimethoxyphenoxy)-1,2,10-trimethoxy-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline"
"CHEBI:31674"	"cortisol 17-butyrate"	"11beta,21-dihydroxy-3,20-dioxopregn-4-en-17-yl butanoate"
"CHEBI:38967"	"1-phenyl-1H-1,2,4-triazole"	"1-phenyl-1H-1,2,4-triazole"
"CHEBI:39353"	"fenpropathrin"	"cyano(3-phenoxyphenyl)methyl 2,2,3,3-tetramethylcyclopropanecarboxylate"
"CHEBI:4324"	"daphnoretin"	"7-hydroxy-6-methoxy-3-[(2-oxo-2H-chromen-7-yl)oxy]-2H-chromen-2-one"
"CHEBI:4324"	"daphnoretin"	"Daphnoretin"
"CHEBI:45564"	"5-hydroxypentanoic acid"	"5-hydroxypentanoic acid"
"CHEBI:51555"	"2,1-benzoxazole"	"2,1-benzoxazole"
"CHEBI:6093"	"Justicidin A"	"Justicidin A"
"CHEBI:65504"	"bistratamide E"	"(4S,7R,8S,11S,18S)-7-methyl-4,11,18-tri(propan-2-yl)-6-oxa-13,20-dithia-3,10,17,22,23,24-hexaazatetracyclo[17.2.1.1(5,8).1(12,15)]tetracosa-1(21),5(24),12(23),14,19(22)-pentaene-2,9,16-trione"
"CHEBI:65592"	"caseargrewiin A"	"(1R*,3S*,5S*,6aR*,7S*,8S*,10R*,10aR*)-1,3-bis(acetyloxy)-10-methoxy-7,8-dimethyl-7-(3-methylidenepent-4-en-1-yl)-3,5,6,6a,7,8,9,10-octahydronaphtho[1,8a-c]furan-5-yl 3-methylbutanoate"
"CHEBI:65740"	"7'-O-demethylisocephaeline"	"(1'beta)-10,11-dimethoxyemetan-6',7'-diol"
"CHEBI:66089"	"isosecotanapartholide"	"(4S,5S)-5-[(3S)-3-hydroxy-2-methyl-5-oxocyclopent-1-en-1-yl]-3-methylidene-4-(3-oxobutyl)dihydrofuran-2(3H)-one"
"CHEBI:66698"	"(3R,4R)-(-)-6-methoxy-1-oxo-3-n-pentyl-3,4-dihydro-1H-isochromen-4-yl-acetate"	"(3R,4R)-6-methoxy-1-oxo-3-pentyl-3,4-dihydro-1H-isochromen-4-yl acetate"
"CHEBI:83766"	"olaparib"	"4-(3-{[4-(cyclopropylcarbonyl)piperazin-1-yl]carbonyl}-4-fluorobenzyl)phthalazin-1(2H)-one"
"CHEBI:85388"	"tiagabine hydrochloride"	"(3R)-1-[4,4-bis(3-methyl-2-thienyl)but-3-en-1-yl]piperidine-3-carboxylic acid hydrochloride"
"CHEBI:3012"	"benazepril hydrochloride"	"[(3S)-3-{[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino}-2-oxo-2,3,4,5-tetrahydro-1H-1-benzazepin-1-yl]acetic acid hydrochloride"
"CHEBI:44722"	"2-(beta-D-glucosyl)-5-methyl-1,3,4-oxadiazole"	"(1R)-1,5-anhydro-1-(5-methyl-1,3,4-oxadiazol-2-yl)-D-glucitol"
"CHEBI:63112"	"fingolimod hydrochloride"	"2-amino-2-[2-(4-octylphenyl) ethyl]-1,3-propanediol hydrochloride"
"CHEBI:8674"	"pyrimethanil"	"4,6-dimethyl-N-phenylpyrimidin-2-amine"
"CHEBI:17799"	"2-methyl-DL-serine"	"2-methyl-DL-serine"
"CHEBI:17799"	"2-methyl-DL-serine"	"rac-2-methylserine"
"CHEBI:18300"	"maleic acid"	"(2Z)-but-2-enedioic acid"
"CHEBI:18300"	"maleic acid"	"MALEIC ACID"
"CHEBI:18300"	"maleic acid"	"Maleic acid"
"CHEBI:31987"	"phenethicillin potassium"	"potassium 6beta-(2-phenoxypropanamido)-2,2-dimethylpenam-3alpha-carboxylate"
"CHEBI:34847"	"metrizoic acid"	"Metrizoic acid"
"CHEBI:34847"	"metrizoic acid"	"3-(acetylamino)-5-[acetyl(methyl)amino]-2,4,6-triiodobenzoic acid"
"CHEBI:62217"	"23,24-dihydrocucurbitacin B"	"23,24-dihydrocucurbitacin B"
"CHEBI:62217"	"23,24-dihydrocucurbitacin B"	"(2S,4R)-2,16beta,20-trihydroxy-9beta,10,14-trimethyl-1,11,22-trioxo-4,9-cyclo-9,10-secocholest-5-en-25-yl acetate"
"CHEBI:63002"	"1-O-(3-deoxy-alpha-D-galactopyranosyl)-N-hexacosanoylsphinganine"	"N-{(2S,3R)-1-[(3-deoxy-alpha-D-xylo-hexopyranosyl)oxy]-3-hydroxyoctadecan-2-yl}hexacosanamide"
"CHEBI:66179"	"sch 725432"	"(1R,2R,3S,5Z,9S)-3-hydroxy-2-(hydroxymethyl)-6,10,10-trimethylbicyclo[7.2.0]undec-5-en-4-one"
"CHEBI:16294"	"barbituric acid"	"Barbituric acid"
"CHEBI:16294"	"barbituric acid"	"pyrimidine-2,4,6(1H,3H,5H)-trione"
"CHEBI:3216"	"buprenorphine"	"Buprenorphine"
"CHEBI:3216"	"buprenorphine"	"(5alpha,6beta,14beta,18R)-17-(cyclopropylmethyl)-18-[(2S)-2-hydroxy-3,3-dimethylbutan-2-yl]-6-methoxy-18,19-dihydro-4,5-epoxy-6,14-ethenomorphinan-3-ol"
"CHEBI:3534"	"cephalexin"	"7beta-[(2R)-2-amino-2-phenylacetamido]-3-methyl-3,4-didehydrocepham-4-carboxylic acid"
"CHEBI:63578"	"iopromide"	"N,N'-bis(2,3-dihydroxypropyl)-2,4,6-triiodo-5-[(methoxyacetyl)amino]-N-methylisophthalamide"
"CHEBI:66564"	"lespeflorin C3"	"(2S)-2-hydroxy-1-[4-hydroxy-2-methoxy-5-(3-methylbut-2-en-1-yl)phenyl]-3-(4-hydroxyphenyl)propan-1-one"
"CHEBI:66628"	"nitensidine E"	"6-methyl-6-[(1E)-4-methylpenta-1,3-dien-1-yl]-1,4,5,6-tetrahydropyrimidin-2-amine"
"CHEBI:88937"	"2-Amino-4-hydroxy-6-pteridinecarboxylic acid"	"2-amino-4-oxo-3,4-dihydropteridine-6-carboxylic acid"
"CHEBI:16771"	"adenosine 5'-phosphoramidate"	"Adenosine 5'-phosphoramidate"
"CHEBI:16771"	"adenosine 5'-phosphoramidate"	"adenosine 5'-(hydrogen phosphoramidate)"
"CHEBI:18101"	"4-hydroxyphenylacetic acid"	"(4-hydroxyphenyl)acetic acid"
"CHEBI:18101"	"4-hydroxyphenylacetic acid"	"4-Hydroxyphenylacetic acid"
"CHEBI:18101"	"4-hydroxyphenylacetic acid"	"4-hydroxyphenylacetic acid"
"CHEBI:2168"	"6-Acetylmorphine"	"6-Acetylmorphine"
"CHEBI:37664"	"cyanidin 3-O-beta-D-galactoside chloride"	"3-(beta-D-galactopyranosyloxy)-3',4',5,7-tetrahydroxyflavylium chloride"
"CHEBI:37941"	"clopidogrel"	"methyl (2S)-(2-chlorophenyl)(6,7-dihydrothieno[3,2-c]pyridin-5(4H)-yl)acetate"
"CHEBI:691037"	"desoximetasone"	"9-fluoro-11beta,21-dihydroxy-16alpha-methylpregna-1,4-diene-3,20-dione"
"CHEBI:72457"	"2-fluoroadenine"	"2-fluoro-7H-purin-6-amine"
"CHEBI:77150"	"ginsenoside F1"	"(beta,6alpha,12beta)-3,6,12-trihydroxydammar-24-en-20-yl beta-D-glucopyranoside"
"CHEBI:77150"	"ginsenoside F1"	"ginsenoside F1"
"CHEBI:44401"	"lawsone"	"2-hydroxynaphthalene-1,4-dione"
"CHEBI:44401"	"lawsone"	"Lawsone"
"CHEBI:44678"	"alpha-D-glucosamine"	"2-amino-2-deoxy-alpha-D-glucopyranose"
"CHEBI:5138"	"fluvoxamine"	"Fluvoxamine"
"CHEBI:5138"	"fluvoxamine"	"(1E)-5-methoxy-1-[4-(trifluoromethyl)phenyl]pentan-1-one O-(2-aminoethyl)oxime"
"CHEBI:51739"	"acridine orange"	"N,N,N',N'-tetramethylacridine-3,6-diamine hydrochloride"
"CHEBI:62523"	"(-)-trans-permethrin"	"(-)-trans-permethrin"
"CHEBI:62523"	"(-)-trans-permethrin"	"3-phenoxybenzyl (1S,3R)-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate"
"CHEBI:8064"	"phenformin"	"N-(2-phenylethyl)imidodicarbonimidic diamide"
"CHEBI:80839"	"isoliquiritin"	"4-[(1E)-3-(2,4-dihydroxyphenyl)-3-oxoprop-1-en-1-yl]phenyl beta-D-glucopyranoside"
"CHEBI:28645"	"beta-D-fructofuranose"	"beta-D-fructofuranose"
"CHEBI:40595"	"alpha-D-fructofuranose 1,6-bisphosphate"	"alpha-D-fructofuranose 1,6-bis(dihydrogen phosphate)"
"CHEBI:65918"	"fucodiphloroethol G"	"6'-[2,4-dihydroxy-6-(2,4,6-trihydroxyphenoxy)phenoxy]biphenyl-2,2',4,4',6-pentol"
"CHEBI:7855"	"oxyayanin B"	"5,6-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3,7-dimethoxy-4H-1-benzopyran-4-one"
"CHEBI:90685"	"pamapimod"	"6-(2,4-difluorophenoxy)-2-[(1,5-dihydroxypentan-3-yl)amino]-8-methylpyrido[2,3-d]pyrimidin-7(8H)-one"
"CHEBI:15429"	"hydroxylamine"	"Hydroxylamine"
"CHEBI:15429"	"hydroxylamine"	"dihydridohydroxidonitrogen"
"CHEBI:15429"	"hydroxylamine"	"hydroxylamine"
"CHEBI:28792"	"erucic acid"	"(13Z)-docos-13-enoic acid"
"CHEBI:28792"	"erucic acid"	"Erucic acid"
"CHEBI:28822"	"arachidic acid"	"Arachidic acid"
"CHEBI:28822"	"arachidic acid"	"icosanoic acid"
"CHEBI:28941"	"docosanoic acid"	"Docosanoic acid"
"CHEBI:28941"	"docosanoic acid"	"docosanoic acid"
"CHEBI:31348"	"capecitabine"	"5'-deoxy-5-fluoro-N-[(pentyloxy)carbonyl]cytidine"
"CHEBI:42394"	"tricosanoic acid"	"tricosanoic acid"
"CHEBI:44247"	"(15Z)-tetracosenoic acid"	"(15Z)-Tetracosenoic acid"
"CHEBI:44247"	"(15Z)-tetracosenoic acid"	"(15Z)-tetracos-15-enoic acid"
"CHEBI:4530"	"diethylpropion"	"2-(diethylamino)-1-phenylpropan-1-one"
"CHEBI:4530"	"diethylpropion"	"Diethylpropion"
"CHEBI:78543"	"ponatinib"	"3-(imidazo[1,2-b]pyridazin-3-ylethynyl)-4-methyl-N-{4-[(4-methylpiperazin-1-yl)methyl]-3-(trifluoromethyl)phenyl}benzamide"
"CHEBI:21260"	"cysteic acid"	"2-amino-3-sulfopropanoic acid"
"CHEBI:52186"	"oxazine-1"	"3,7-bis(diethylamino)phenoxazin-5-ium"
"CHEBI:66114"	"jaspamide J"	"(4R,7R,10S,15E,17R,19S)-7-[(2-bromo-1H-indol-3-yl)methyl]-4-(4-hydroxyphenyl)-8,10,15,17,19-pentamethyl-1-oxa-5,8,11-triazacyclononadec-15-ene-2,6,9,12-tetrone"
"CHEBI:71975"	"retaspimycin"	"(4E,6Z,8S,9S,10E,12S,13R,14S,16R)-19-(allylamino)-13,20,22-trihydroxy-8,14-dimethoxy-4,10,12,16-tetramethyl-3-oxo-2-azabicyclo[16.3.1]docosa-1(22),4,6,10,18,20-hexaen-9-yl carbamate"
"CHEBI:76007"	"dolutegravir sodium"	"sodium (4R,12aS)-9-[(2,4-difluorobenzyl)carbamoyl]-4-methyl-6,8-dioxo-3,4,6,8,12,12a-hexahydro-2H-pyrido[1',2':4,5]pyrazino[2,1-b][1,3]oxazin-7-olate"
"CHEBI:17340"	"cetraxate"	"Cetraxate"
"CHEBI:17340"	"cetraxate"	"3-[4-({[(1r,4r)-4-(aminomethyl)cyclohexyl]carbonyl}oxy)phenyl]propanoic acid"
"CHEBI:17650"	"cortisol"	"11beta,17,21-trihydroxypregn-4-ene-3,20-dione"
"CHEBI:17650"	"cortisol"	"Cortisol"
"CHEBI:17650"	"cortisol"	"cortisol"
"CHEBI:2628"	"ambenonium chloride"	"2,2'-[(1,2-dioxoethane-1,2-diyl)diimino]bis[N-(2-chlorobenzyl)-N,N-diethylethanaminium] dichloride"
"CHEBI:3048"	"benzatropine"	"Benzatropine"
"CHEBI:3048"	"benzatropine"	"(3-endo)-3-(diphenylmethoxy)-8-methyl-8-azabicyclo[3.2.1]octane"
"CHEBI:3641"	"chlorotrianisene"	"1,1',1''-(2-chloroethene-1,1,2-triyl)tris(4-methoxybenzene)"
"CHEBI:41378"	"dodecyltrimethylammonium ion"	"N,N,N-trimethyldodecan-1-aminium"
"CHEBI:41378"	"dodecyltrimethylammonium ion"	"dodecyltrimethylammonium ion"
"CHEBI:4464"	"dexchlorpheniramine"	"Dexchlorpheniramine"
